


                  RAYLEIGH WAVE      MODE #  0

                           FREQ          PHASE VEL
              6015    0.1329345703     2.9961445566
              6016    0.1328735352     2.9962639548
              6017    0.1328125000     2.9963833216
              6018    0.1327514648     2.9965026569
              6019    0.1326904297     2.9966219604
              6020    0.1326293945     2.9967412320
              6021    0.1325683594     2.9968604714
              6022    0.1325073242     2.9969796786
              6023    0.1324462891     2.9970988532
              6024    0.1323852539     2.9972179951
              6025    0.1323242188     2.9973371041
              6026    0.1322631836     2.9974561800
              6027    0.1322021484     2.9975752227
              6028    0.1321411133     2.9976942318
              6029    0.1320800781     2.9978132073
              6030    0.1320190430     2.9979321489
              6031    0.1319580078     2.9980510564
              6032    0.1318969727     2.9981699297
              6033    0.1318359375     2.9982887686
              6034    0.1317749023     2.9984075728
              6035    0.1317138672     2.9985263421
              6036    0.1316528320     2.9986450764
              6037    0.1315917969     2.9987637755
              6038    0.1315307617     2.9988824392
              6039    0.1314697266     2.9990010673
              6040    0.1314086914     2.9991196595
              6041    0.1313476562     2.9992382158
              6042    0.1312866211     2.9993567358
              6043    0.1312255859     2.9994752195
              6044    0.1311645508     2.9995936665
              6045    0.1311035156     2.9997120768
              6046    0.1310424805     2.9998304501
              6047    0.1309814453     2.9999487863
              6048    0.1309204102     3.0000670850
              6049    0.1308593750     3.0001853462
              6050    0.1307983398     3.0003035697
              6051    0.1307373047     3.0004217552
              6052    0.1306762695     3.0005399025
              6053    0.1306152344     3.0006580116
              6054    0.1305541992     3.0007760820
              6055    0.1304931641     3.0008941138
              6056    0.1304321289     3.0010121066
              6057    0.1303710938     3.0011300603
              6058    0.1303100586     3.0012479746
              6059    0.1302490234     3.0013658495
              6060    0.1301879883     3.0014836846
              6061    0.1301269531     3.0016014798
              6062    0.1300659180     3.0017192350
              6063    0.1300048828     3.0018369498
              6064    0.1299438477     3.0019546241
              6065    0.1298828125     3.0020722578
              6066    0.1298217773     3.0021898505
              6067    0.1297607422     3.0023074022
              6068    0.1296997070     3.0024249126
              6069    0.1296386719     3.0025423815
              6070    0.1295776367     3.0026598088
              6071    0.1295166016     3.0027771942
              6072    0.1294555664     3.0028945375
              6073    0.1293945312     3.0030118385
              6074    0.1293334961     3.0031290972
              6075    0.1292724609     3.0032463131
              6076    0.1292114258     3.0033634862
              6077    0.1291503906     3.0034806163
              6078    0.1290893555     3.0035977031
              6079    0.1290283203     3.0037147465
              6080    0.1289672852     3.0038317463
              6081    0.1289062500     3.0039487022
              6082    0.1288452148     3.0040656141
              6083    0.1287841797     3.0041824818
              6084    0.1287231445     3.0042993051
              6085    0.1286621094     3.0044160837
              6086    0.1286010742     3.0045328175
              6087    0.1285400391     3.0046495064
              6088    0.1284790039     3.0047661500
              6089    0.1284179688     3.0048827482
              6090    0.1283569336     3.0049993009
              6091    0.1282958984     3.0051158077
              6092    0.1282348633     3.0052322686
              6093    0.1281738281     3.0053486832
              6094    0.1281127930     3.0054650515
              6095    0.1280517578     3.0055813732
              6096    0.1279907227     3.0056976481
              6097    0.1279296875     3.0058138761
              6098    0.1278686523     3.0059300569
              6099    0.1278076172     3.0060461903
              6100    0.1277465820     3.0061622762
              6101    0.1276855469     3.0062783143
              6102    0.1276245117     3.0063943044
              6103    0.1275634766     3.0065102464
              6104    0.1275024414     3.0066261401
              6105    0.1274414062     3.0067419852
              6106    0.1273803711     3.0068577815
              6107    0.1273193359     3.0069735290
              6108    0.1272583008     3.0070892273
              6109    0.1271972656     3.0072048763
              6110    0.1271362305     3.0073204757
              6111    0.1270751953     3.0074360255
              6112    0.1270141602     3.0075515253
              6113    0.1269531250     3.0076669750
              6114    0.1268920898     3.0077823744
              6115    0.1268310547     3.0078977233
              6116    0.1267700195     3.0080130215
              6117    0.1267089844     3.0081282688
              6118    0.1266479492     3.0082434650
              6119    0.1265869141     3.0083586099
              6120    0.1265258789     3.0084737033
              6121    0.1264648438     3.0085887451
              6122    0.1264038086     3.0087037350
              6123    0.1263427734     3.0088186728
              6124    0.1262817383     3.0089335583
              6125    0.1262207031     3.0090483914
              6126    0.1261596680     3.0091631719
              6127    0.1260986328     3.0092778994
              6128    0.1260375977     3.0093925740
              6129    0.1259765625     3.0095071952
              6130    0.1259155273     3.0096217631
              6131    0.1258544922     3.0097362773
              6132    0.1257934570     3.0098507377
              6133    0.1257324219     3.0099651441
              6134    0.1256713867     3.0100794962
              6135    0.1256103516     3.0101937939
              6136    0.1255493164     3.0103080371
              6137    0.1254882812     3.0104222254
              6138    0.1254272461     3.0105363587
              6139    0.1253662109     3.0106504368
              6140    0.1253051758     3.0107644596
              6141    0.1252441406     3.0108784267
              6142    0.1251831055     3.0109923381
              6143    0.1251220703     3.0111061936
              6144    0.1250610352     3.0112199928
              6145    0.1250000000     3.0113337357
              6146    0.1249389648     3.0114474221
              6147    0.1248779297     3.0115610517
              6148    0.1248168945     3.0116746243
              6149    0.1247558594     3.0117881399
              6150    0.1246948242     3.0119015981
              6151    0.1246337891     3.0120149988
              6152    0.1245727539     3.0121283417
              6153    0.1245117188     3.0122416268
              6154    0.1244506836     3.0123548538
              6155    0.1243896484     3.0124680224
              6156    0.1243286133     3.0125811326
              6157    0.1242675781     3.0126941841
              6158    0.1242065430     3.0128071768
              6159    0.1241455078     3.0129201104
              6160    0.1240844727     3.0130329847
              6161    0.1240234375     3.0131457996
              6162    0.1239624023     3.0132585548
              6163    0.1239013672     3.0133712502
              6164    0.1238403320     3.0134838856
              6165    0.1237792969     3.0135964607
              6166    0.1237182617     3.0137089755
              6167    0.1236572266     3.0138214297
              6168    0.1235961914     3.0139338230
              6169    0.1235351562     3.0140461554
              6170    0.1234741211     3.0141584266
              6171    0.1234130859     3.0142706365
              6172    0.1233520508     3.0143827848
              6173    0.1232910156     3.0144948713
              6174    0.1232299805     3.0146068959
              6175    0.1231689453     3.0147188584
              6176    0.1231079102     3.0148307586
              6177    0.1230468750     3.0149425962
              6178    0.1229858398     3.0150543712
              6179    0.1229248047     3.0151660833
              6180    0.1228637695     3.0152777323
              6181    0.1228027344     3.0153893180
              6182    0.1227416992     3.0155008403
              6183    0.1226806641     3.0156122989
              6184    0.1226196289     3.0157236937
              6185    0.1225585938     3.0158350245
              6186    0.1224975586     3.0159462911
              6187    0.1224365234     3.0160574933
              6188    0.1223754883     3.0161686309
              6189    0.1223144531     3.0162797037
              6190    0.1222534180     3.0163907115
              6191    0.1221923828     3.0165016542
              6192    0.1221313477     3.0166125316
              6193    0.1220703125     3.0167233434
              6194    0.1220092773     3.0168340895
              6195    0.1219482422     3.0169447697
              6196    0.1218872070     3.0170553839
              6197    0.1218261719     3.0171659317
              6198    0.1217651367     3.0172764131
              6199    0.1217041016     3.0173868279
              6200    0.1216430664     3.0174971758
              6201    0.1215820312     3.0176074567
              6202    0.1215209961     3.0177176704
              6203    0.1214599609     3.0178278167
              6204    0.1213989258     3.0179378954
              6205    0.1213378906     3.0180479064
              6206    0.1212768555     3.0181578494
              6207    0.1212158203     3.0182677243
              6208    0.1211547852     3.0183775309
              6209    0.1210937500     3.0184872689
              6210    0.1210327148     3.0185969383
              6211    0.1209716797     3.0187065389
              6212    0.1209106445     3.0188160704
              6213    0.1208496094     3.0189255326
              6214    0.1207885742     3.0190349255
              6215    0.1207275391     3.0191442487
              6216    0.1206665039     3.0192535022
              6217    0.1206054688     3.0193626857
              6218    0.1205444336     3.0194717990
              6219    0.1204833984     3.0195808420
              6220    0.1204223633     3.0196898145
              6221    0.1203613281     3.0197987164
              6222    0.1203002930     3.0199075473
              6223    0.1202392578     3.0200163072
              6224    0.1201782227     3.0201249959
              6225    0.1201171875     3.0202336131
              6226    0.1200561523     3.0203421588
              6227    0.1199951172     3.0204506327
              6228    0.1199340820     3.0205590346
              6229    0.1198730469     3.0206673644
              6230    0.1198120117     3.0207756219
              6231    0.1197509766     3.0208838069
              6232    0.1196899414     3.0209919192
              6233    0.1196289062     3.0210999587
              6234    0.1195678711     3.0212079252
              6235    0.1195068359     3.0213158184
              6236    0.1194458008     3.0214236383
              6237    0.1193847656     3.0215313846
              6238    0.1193237305     3.0216390572
              6239    0.1192626953     3.0217466558
              6240    0.1192016602     3.0218541804
              6241    0.1191406250     3.0219616307
              6242    0.1190795898     3.0220690066
              6243    0.1190185547     3.0221763078
              6244    0.1189575195     3.0222835343
              6245    0.1188964844     3.0223906858
              6246    0.1188354492     3.0224977621
              6247    0.1187744141     3.0226047632
              6248    0.1187133789     3.0227116887
              6249    0.1186523438     3.0228185386
              6250    0.1185913086     3.0229253127
              6251    0.1185302734     3.0230320107
              6252    0.1184692383     3.0231386326
              6253    0.1184082031     3.0232451781
              6254    0.1183471680     3.0233516470
              6255    0.1182861328     3.0234580393
              6256    0.1182250977     3.0235643547
              6257    0.1181640625     3.0236705931
              6258    0.1181030273     3.0237767542
              6259    0.1180419922     3.0238828380
              6260    0.1179809570     3.0239888442
              6261    0.1179199219     3.0240947727
              6262    0.1178588867     3.0242006233
              6263    0.1177978516     3.0243063958
              6264    0.1177368164     3.0244120901
              6265    0.1176757812     3.0245177060
              6266    0.1176147461     3.0246232433
              6267    0.1175537109     3.0247287019
              6268    0.1174926758     3.0248340816
              6269    0.1174316406     3.0249393822
              6270    0.1173706055     3.0250446036
              6271    0.1173095703     3.0251497456
              6272    0.1172485352     3.0252548080
              6273    0.1171875000     3.0253597906
              6274    0.1171264648     3.0254646934
              6275    0.1170654297     3.0255695161
              6276    0.1170043945     3.0256742585
              6277    0.1169433594     3.0257789206
              6278    0.1168823242     3.0258835021
              6279    0.1168212891     3.0259880028
              6280    0.1167602539     3.0260924227
              6281    0.1166992188     3.0261967615
              6282    0.1166381836     3.0263010192
              6283    0.1165771484     3.0264051954
              6284    0.1165161133     3.0265092901
              6285    0.1164550781     3.0266133031
              6286    0.1163940430     3.0267172342
              6287    0.1163330078     3.0268210833
              6288    0.1162719727     3.0269248503
              6289    0.1162109375     3.0270285349
              6290    0.1161499023     3.0271321370
              6291    0.1160888672     3.0272356564
              6292    0.1160278320     3.0273390930
              6293    0.1159667969     3.0274424466
              6294    0.1159057617     3.0275457171
              6295    0.1158447266     3.0276489043
              6296    0.1157836914     3.0277520081
              6297    0.1157226562     3.0278550283
              6298    0.1156616211     3.0279579646
              6299    0.1156005859     3.0280608171
              6300    0.1155395508     3.0281635855
              6301    0.1154785156     3.0282662697
              6302    0.1154174805     3.0283688694
              6303    0.1153564453     3.0284713847
              6304    0.1152954102     3.0285738152
              6305    0.1152343750     3.0286761609
              6306    0.1151733398     3.0287784216
              6307    0.1151123047     3.0288805972
              6308    0.1150512695     3.0289826874
              6309    0.1149902344     3.0290846922
              6310    0.1149291992     3.0291866114
              6311    0.1148681641     3.0292884449
              6312    0.1148071289     3.0293901924
              6313    0.1147460938     3.0294918539
              6314    0.1146850586     3.0295934291
              6315    0.1146240234     3.0296949181
              6316    0.1145629883     3.0297963205
              6317    0.1145019531     3.0298976362
              6318    0.1144409180     3.0299988652
              6319    0.1143798828     3.0301000072
              6320    0.1143188477     3.0302010621
              6321    0.1142578125     3.0303020298
              6322    0.1141967773     3.0304029101
              6323    0.1141357422     3.0305037028
              6324    0.1140747070     3.0306044079
              6325    0.1140136719     3.0307050252
              6326    0.1139526367     3.0308055545
              6327    0.1138916016     3.0309059957
              6328    0.1138305664     3.0310063487
              6329    0.1137695312     3.0311066132
              6330    0.1137084961     3.0312067893
              6331    0.1136474609     3.0313068766
              6332    0.1135864258     3.0314068751
              6333    0.1135253906     3.0315067847
              6334    0.1134643555     3.0316066052
              6335    0.1134033203     3.0317063364
              6336    0.1133422852     3.0318059783
              6337    0.1132812500     3.0319055307
              6338    0.1132202148     3.0320049934
              6339    0.1131591797     3.0321043663
              6340    0.1130981445     3.0322036493
              6341    0.1130371094     3.0323028422
              6342    0.1129760742     3.0324019450
              6343    0.1129150391     3.0325009574
              6344    0.1128540039     3.0325998793
              6345    0.1127929688     3.0326987106
              6346    0.1127319336     3.0327974512
              6347    0.1126708984     3.0328961009
              6348    0.1126098633     3.0329946596
              6349    0.1125488281     3.0330931272
              6350    0.1124877930     3.0331915035
              6351    0.1124267578     3.0332897885
              6352    0.1123657227     3.0333879819
              6353    0.1123046875     3.0334860836
              6354    0.1122436523     3.0335840935
              6355    0.1121826172     3.0336820116
              6356    0.1121215820     3.0337798375
              6357    0.1120605469     3.0338775713
              6358    0.1119995117     3.0339752129
              6359    0.1119384766     3.0340727619
              6360    0.1118774414     3.0341702185
              6361    0.1118164062     3.0342675823
              6362    0.1117553711     3.0343648533
              6363    0.1116943359     3.0344620314
              6364    0.1116333008     3.0345591165
              6365    0.1115722656     3.0346561084
              6366    0.1115112305     3.0347530069
              6367    0.1114501953     3.0348498121
              6368    0.1113891602     3.0349465237
              6369    0.1113281250     3.0350431417
              6370    0.1112670898     3.0351396658
              6371    0.1112060547     3.0352360961
              6372    0.1111450195     3.0353324323
              6373    0.1110839844     3.0354286744
              6374    0.1110229492     3.0355248222
              6375    0.1109619141     3.0356208756
              6376    0.1109008789     3.0357168346
              6377    0.1108398438     3.0358126989
              6378    0.1107788086     3.0359084685
              6379    0.1107177734     3.0360041433
              6380    0.1106567383     3.0360997230
              6381    0.1105957031     3.0361952078
              6382    0.1105346680     3.0362905973
              6383    0.1104736328     3.0363858915
              6384    0.1104125977     3.0364810904
              6385    0.1103515625     3.0365761937
              6386    0.1102905273     3.0366712013
              6387    0.1102294922     3.0367661132
              6388    0.1101684570     3.0368609293
              6389    0.1101074219     3.0369556494
              6390    0.1100463867     3.0370502734
              6391    0.1099853516     3.0371448013
              6392    0.1099243164     3.0372392328
              6393    0.1098632812     3.0373335680
              6394    0.1098022461     3.0374278066
              6395    0.1097412109     3.0375219487
              6396    0.1096801758     3.0376159941
              6397    0.1096191406     3.0377099426
              6398    0.1095581055     3.0378037942
              6399    0.1094970703     3.0378975488
              6400    0.1094360352     3.0379912063
              6401    0.1093750000     3.0380847665
              6402    0.1093139648     3.0381782295
              6403    0.1092529297     3.0382715950
              6404    0.1091918945     3.0383648629
              6405    0.1091308594     3.0384580333
              6406    0.1090698242     3.0385511059
              6407    0.1090087891     3.0386440807
              6408    0.1089477539     3.0387369576
              6409    0.1088867188     3.0388297365
              6410    0.1088256836     3.0389224173
              6411    0.1087646484     3.0390149999
              6412    0.1087036133     3.0391074842
              6413    0.1086425781     3.0391998701
              6414    0.1085815430     3.0392921575
              6415    0.1085205078     3.0393843463
              6416    0.1084594727     3.0394764365
              6417    0.1083984375     3.0395684280
              6418    0.1083374023     3.0396603205
              6419    0.1082763672     3.0397521142
              6420    0.1082153320     3.0398438088
              6421    0.1081542969     3.0399354043
              6422    0.1080932617     3.0400269006
              6423    0.1080322266     3.0401182977
              6424    0.1079711914     3.0402095953
              6425    0.1079101562     3.0403007935
              6426    0.1078491211     3.0403918922
              6427    0.1077880859     3.0404828912
              6428    0.1077270508     3.0405737906
              6429    0.1076660156     3.0406645901
              6430    0.1076049805     3.0407552898
              6431    0.1075439453     3.0408458896
              6432    0.1074829102     3.0409363893
              6433    0.1074218750     3.0410267889
              6434    0.1073608398     3.0411170883
              6435    0.1072998047     3.0412072875
              6436    0.1072387695     3.0412973863
              6437    0.1071777344     3.0413873847
              6438    0.1071166992     3.0414772826
              6439    0.1070556641     3.0415670799
              6440    0.1069946289     3.0416567766
              6441    0.1069335938     3.0417463726
              6442    0.1068725586     3.0418358678
              6443    0.1068115234     3.0419252621
              6444    0.1067504883     3.0420145555
              6445    0.1066894531     3.0421037480
              6446    0.1066284180     3.0421928393
              6447    0.1065673828     3.0422818295
              6448    0.1065063477     3.0423707185
              6449    0.1064453125     3.0424595062
              6450    0.1063842773     3.0425481926
              6451    0.1063232422     3.0426367776
              6452    0.1062622070     3.0427252612
              6453    0.1062011719     3.0428136432
              6454    0.1061401367     3.0429019236
              6455    0.1060791016     3.0429901023
              6456    0.1060180664     3.0430781793
              6457    0.1059570312     3.0431661546
              6458    0.1058959961     3.0432540280
              6459    0.1058349609     3.0433417995
              6460    0.1057739258     3.0434294691
              6461    0.1057128906     3.0435170366
              6462    0.1056518555     3.0436045021
              6463    0.1055908203     3.0436918654
              6464    0.1055297852     3.0437791266
              6465    0.1054687500     3.0438662855
              6466    0.1054077148     3.0439533422
              6467    0.1053466797     3.0440402965
              6468    0.1052856445     3.0441271484
              6469    0.1052246094     3.0442138979
              6470    0.1051635742     3.0443005449
              6471    0.1051025391     3.0443870893
              6472    0.1050415039     3.0444735311
              6473    0.1049804688     3.0445598703
              6474    0.1049194336     3.0446461069
              6475    0.1048583984     3.0447322407
              6476    0.1047973633     3.0448182717
              6477    0.1047363281     3.0449041999
              6478    0.1046752930     3.0449900252
              6479    0.1046142578     3.0450757476
              6480    0.1045532227     3.0451613671
              6481    0.1044921875     3.0452468836
              6482    0.1044311523     3.0453322971
              6483    0.1043701172     3.0454176075
              6484    0.1043090820     3.0455028148
              6485    0.1042480469     3.0455879189
              6486    0.1041870117     3.0456729199
              6487    0.1041259766     3.0457578177
              6488    0.1040649414     3.0458426122
              6489    0.1040039062     3.0459273035
              6490    0.1039428711     3.0460118914
              6491    0.1038818359     3.0460963760
              6492    0.1038208008     3.0461807572
              6493    0.1037597656     3.0462650350
              6494    0.1036987305     3.0463492093
              6495    0.1036376953     3.0464332802
              6496    0.1035766602     3.0465172476
              6497    0.1035156250     3.0466011115
              6498    0.1034545898     3.0466848718
              6499    0.1033935547     3.0467685286
              6500    0.1033325195     3.0468520818
              6501    0.1032714844     3.0469355314
              6502    0.1032104492     3.0470188773
              6503    0.1031494141     3.0471021196
              6504    0.1030883789     3.0471852582
              6505    0.1030273438     3.0472682931
              6506    0.1029663086     3.0473512242
              6507    0.1029052734     3.0474340517
              6508    0.1028442383     3.0475167754
              6509    0.1027832031     3.0475993953
              6510    0.1027221680     3.0476819115
              6511    0.1026611328     3.0477643239
              6512    0.1026000977     3.0478466324
              6513    0.1025390625     3.0479288372
              6514    0.1024780273     3.0480109381
              6515    0.1024169922     3.0480929352
              6516    0.1023559570     3.0481748284
              6517    0.1022949219     3.0482566178
              6518    0.1022338867     3.0483383034
              6519    0.1021728516     3.0484198850
              6520    0.1021118164     3.0485013628
              6521    0.1020507812     3.0485827368
              6522    0.1019897461     3.0486640068
              6523    0.1019287109     3.0487451730
              6524    0.1018676758     3.0488262353
              6525    0.1018066406     3.0489071937
              6526    0.1017456055     3.0489880483
              6527    0.1016845703     3.0490687989
              6528    0.1016235352     3.0491494457
              6529    0.1015625000     3.0492299886
              6530    0.1015014648     3.0493104277
              6531    0.1014404297     3.0493907629
              6532    0.1013793945     3.0494709943
              6533    0.1013183594     3.0495511218
              6534    0.1012573242     3.0496311455
              6535    0.1011962891     3.0497110654
              6536    0.1011352539     3.0497908814
              6537    0.1010742188     3.0498705937
              6538    0.1010131836     3.0499502022
              6539    0.1009521484     3.0500297069
              6540    0.1008911133     3.0501091078
              6541    0.1008300781     3.0501884051
              6542    0.1007690430     3.0502675986
              6543    0.1007080078     3.0503466883
              6544    0.1006469727     3.0504256745
              6545    0.1005859375     3.0505045569
              6546    0.1005249023     3.0505833357
              6547    0.1004638672     3.0506620109
              6548    0.1004028320     3.0507405825
              6549    0.1003417969     3.0508190506
              6550    0.1002807617     3.0508974151
              6551    0.1002197266     3.0509756760
              6552    0.1001586914     3.0510538335
              6553    0.1000976562     3.0511318876
              6554    0.1000366211     3.0512098382
              6555    0.0999755859     3.0512876854
              6556    0.0999145508     3.0513654292
              6557    0.0998535156     3.0514430697
              6558    0.0997924805     3.0515206070
              6559    0.0997314453     3.0515980409
              6560    0.0996704102     3.0516753717
              6561    0.0996093750     3.0517525992
              6562    0.0995483398     3.0518297236
              6563    0.0994873047     3.0519067450
              6564    0.0994262695     3.0519836632
              6565    0.0993652344     3.0520604784
              6566    0.0993041992     3.0521371907
              6567    0.0992431641     3.0522138000
              6568    0.0991821289     3.0522903064
              6569    0.0991210938     3.0523667100
              6570    0.0990600586     3.0524430108
              6571    0.0989990234     3.0525192088
              6572    0.0989379883     3.0525953042
              6573    0.0988769531     3.0526712969
              6574    0.0988159180     3.0527471870
              6575    0.0987548828     3.0528229746
              6576    0.0986938477     3.0528986597
              6577    0.0986328125     3.0529742424
              6578    0.0985717773     3.0530497227
              6579    0.0985107422     3.0531251007
              6580    0.0984497070     3.0532003765
              6581    0.0983886719     3.0532755501
              6582    0.0983276367     3.0533506215
              6583    0.0982666016     3.0534255909
              6584    0.0982055664     3.0535004583
              6585    0.0981445312     3.0535752238
              6586    0.0980834961     3.0536498874
              6587    0.0980224609     3.0537244492
              6588    0.0979614258     3.0537989093
              6589    0.0979003906     3.0538732677
              6590    0.0978393555     3.0539475245
              6591    0.0977783203     3.0540216798
              6592    0.0977172852     3.0540957337
              6593    0.0976562500     3.0541696862
              6594    0.0975952148     3.0542435374
              6595    0.0975341797     3.0543172875
              6596    0.0974731445     3.0543909364
              6597    0.0974121094     3.0544644842
              6598    0.0973510742     3.0545379311
              6599    0.0972900391     3.0546112770
              6600    0.0972290039     3.0546845222
              6601    0.0971679688     3.0547576667
              6602    0.0971069336     3.0548307105
              6603    0.0970458984     3.0549036538
              6604    0.0969848633     3.0549764967
              6605    0.0969238281     3.0550492391
              6606    0.0968627930     3.0551218813
              6607    0.0968017578     3.0551944234
              6608    0.0967407227     3.0552668653
              6609    0.0966796875     3.0553392073
              6610    0.0966186523     3.0554114493
              6611    0.0965576172     3.0554835916
              6612    0.0964965820     3.0555556341
              6613    0.0964355469     3.0556275771
              6614    0.0963745117     3.0556994206
              6615    0.0963134766     3.0557711647
              6616    0.0962524414     3.0558428095
              6617    0.0961914062     3.0559143551
              6618    0.0961303711     3.0559858016
              6619    0.0960693359     3.0560571492
              6620    0.0960083008     3.0561283979
              6621    0.0959472656     3.0561995479
              6622    0.0958862305     3.0562705993
              6623    0.0958251953     3.0563415521
              6624    0.0957641602     3.0564124065
              6625    0.0957031250     3.0564831627
              6626    0.0956420898     3.0565538206
              6627    0.0955810547     3.0566243806
              6628    0.0955200195     3.0566948426
              6629    0.0954589844     3.0567652068
              6630    0.0953979492     3.0568354733
              6631    0.0953369141     3.0569056422
              6632    0.0952758789     3.0569757137
              6633    0.0952148438     3.0570456879
              6634    0.0951538086     3.0571155650
              6635    0.0950927734     3.0571853450
              6636    0.0950317383     3.0572550280
              6637    0.0949707031     3.0573246143
              6638    0.0949096680     3.0573941040
              6639    0.0948486328     3.0574634971
              6640    0.0947875977     3.0575327939
              6641    0.0947265625     3.0576019944
              6642    0.0946655273     3.0576710988
              6643    0.0946044922     3.0577401073
              6644    0.0945434570     3.0578090199
              6645    0.0944824219     3.0578778369
              6646    0.0944213867     3.0579465584
              6647    0.0943603516     3.0580151845
              6648    0.0942993164     3.0580837154
              6649    0.0942382812     3.0581521512
              6650    0.0941772461     3.0582204921
              6651    0.0941162109     3.0582887382
              6652    0.0940551758     3.0583568897
              6653    0.0939941406     3.0584249467
              6654    0.0939331055     3.0584929094
              6655    0.0938720703     3.0585607780
              6656    0.0938110352     3.0586285526
              6657    0.0937500000     3.0586962334
              6658    0.0936889648     3.0587638206
              6659    0.0936279297     3.0588313142
              6660    0.0935668945     3.0588987145
              6661    0.0935058594     3.0589660217
              6662    0.0934448242     3.0590332359
              6663    0.0933837891     3.0591003573
              6664    0.0933227539     3.0591673860
              6665    0.0932617188     3.0592343222
              6666    0.0932006836     3.0593011662
              6667    0.0931396484     3.0593679180
              6668    0.0930786133     3.0594345779
              6669    0.0930175781     3.0595011461
              6670    0.0929565430     3.0595676227
              6671    0.0928955078     3.0596340079
              6672    0.0928344727     3.0597003019
              6673    0.0927734375     3.0597665048
              6674    0.0927124023     3.0598326170
              6675    0.0926513672     3.0598986385
              6676    0.0925903320     3.0599645695
              6677    0.0925292969     3.0600304103
              6678    0.0924682617     3.0600961611
              6679    0.0924072266     3.0601618219
              6680    0.0923461914     3.0602273932
              6681    0.0922851562     3.0602928749
              6682    0.0922241211     3.0603582674
              6683    0.0921630859     3.0604235708
              6684    0.0921020508     3.0604887853
              6685    0.0920410156     3.0605539113
              6686    0.0919799805     3.0606189487
              6687    0.0919189453     3.0606838979
              6688    0.0918579102     3.0607487592
              6689    0.0917968750     3.0608135326
              6690    0.0917358398     3.0608782184
              6691    0.0916748047     3.0609428168
              6692    0.0916137695     3.0610073280
              6693    0.0915527344     3.0610717524
              6694    0.0914916992     3.0611360900
              6695    0.0914306641     3.0612003411
              6696    0.0913696289     3.0612645059
              6697    0.0913085938     3.0613285847
              6698    0.0912475586     3.0613925777
              6699    0.0911865234     3.0614564850
              6700    0.0911254883     3.0615203071
              6701    0.0910644531     3.0615840440
              6702    0.0910034180     3.0616476960
              6703    0.0909423828     3.0617112633
              6704    0.0908813477     3.0617747463
              6705    0.0908203125     3.0618381451
              6706    0.0907592773     3.0619014599
              6707    0.0906982422     3.0619646911
              6708    0.0906372070     3.0620278388
              6709    0.0905761719     3.0620909033
              6710    0.0905151367     3.0621538849
              6711    0.0904541016     3.0622167838
              6712    0.0903930664     3.0622796003
              6713    0.0903320312     3.0623423345
              6714    0.0902709961     3.0624049869
              6715    0.0902099609     3.0624675575
              6716    0.0901489258     3.0625300468
              6717    0.0900878906     3.0625924549
              6718    0.0900268555     3.0626547822
              6719    0.0899658203     3.0627170288
              6720    0.0899047852     3.0627791951
              6721    0.0898437500     3.0628412813
              6722    0.0897827148     3.0629032876
              6723    0.0897216797     3.0629652145
              6724    0.0896606445     3.0630270621
              6725    0.0895996094     3.0630888307
              6726    0.0895385742     3.0631505206
              6727    0.0894775391     3.0632121321
              6728    0.0894165039     3.0632736654
              6729    0.0893554688     3.0633351209
              6730    0.0892944336     3.0633964989
              6731    0.0892333984     3.0634577995
              6732    0.0891723633     3.0635190232
              6733    0.0891113281     3.0635801701
              6734    0.0890502930     3.0636412407
              6735    0.0889892578     3.0637022352
              6736    0.0889282227     3.0637631538
              6737    0.0888671875     3.0638239970
              6738    0.0888061523     3.0638847649
              6739    0.0887451172     3.0639454580
              6740    0.0886840820     3.0640060764
              6741    0.0886230469     3.0640666206
              6742    0.0885620117     3.0641270908
              6743    0.0885009766     3.0641874874
              6744    0.0884399414     3.0642478106
              6745    0.0883789062     3.0643080608
              6746    0.0883178711     3.0643682382
              6747    0.0882568359     3.0644283433
              6748    0.0881958008     3.0644883763
              6749    0.0881347656     3.0645483376
              6750    0.0880737305     3.0646082275
              6751    0.0880126953     3.0646680463
              6752    0.0879516602     3.0647277943
              6753    0.0878906250     3.0647874719
              6754    0.0878295898     3.0648470794
              6755    0.0877685547     3.0649066172
              6756    0.0877075195     3.0649660856
              6757    0.0876464844     3.0650254849
              6758    0.0875854492     3.0650848155
              6759    0.0875244141     3.0651440778
              6760    0.0874633789     3.0652032720
              6761    0.0874023438     3.0652623985
              6762    0.0873413086     3.0653214577
              6763    0.0872802734     3.0653804500
              6764    0.0872192383     3.0654393756
              6765    0.0871582031     3.0654982350
              6766    0.0870971680     3.0655570285
              6767    0.0870361328     3.0656157565
              6768    0.0869750977     3.0656744194
              6769    0.0869140625     3.0657330174
              6770    0.0868530273     3.0657915510
              6771    0.0867919922     3.0658500206
              6772    0.0867309570     3.0659084265
              6773    0.0866699219     3.0659667692
              6774    0.0866088867     3.0660250489
              6775    0.0865478516     3.0660832661
              6776    0.0864868164     3.0661414211
              6777    0.0864257812     3.0661995144
              6778    0.0863647461     3.0662575463
              6779    0.0863037109     3.0663155173
              6780    0.0862426758     3.0663734276
              6781    0.0861816406     3.0664312778
              6782    0.0861206055     3.0664890682
              6783    0.0860595703     3.0665467992
              6784    0.0859985352     3.0666044712
              6785    0.0859375000     3.0666620847
              6786    0.0858764648     3.0667196399
              6787    0.0858154297     3.0667771375
              6788    0.0857543945     3.0668345776
              6789    0.0856933594     3.0668919609
